Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
1.462343750000e-02,1.225212216643e+03,5.353082009787e-03,4.386906865532e-02,9.422139717058e-03,1.389356416683e-01,5.531926579505e-02,7.456213177035e-01,4.651438079759e+07
1.462500000000e-02,1.226428786884e+03,5.320098021040e-03,4.395824108857e-02,9.434729319737e-03,1.388001124332e-01,5.538302955481e-02,7.456247824801e-01,4.721960343876e+07
1.462656250000e-02,1.227644922511e+03,5.287142058981e-03,4.404751361725e-02,9.447278483935e-03,1.386645806287e-01,5.544674687578e-02,7.456282376720e-01,4.793455490779e+07
1.462812500000e-02,1.228860604564e+03,5.254214915534e-03,4.413688585966e-02,9.459786295789e-03,1.385290482113e-01,5.551041655664e-02,7.456316831190e-01,4.865932467728e+07
1.462968750000e-02,1.230075813839e+03,5.221317391036e-03,4.422635742536e-02,9.472251828258e-03,1.383935171639e-01,5.557403738079e-02,7.456351186587e-01,4.939400131331e+07
1.463125000000e-02,1.231290530889e+03,5.188450294251e-03,4.431592791500e-02,9.484674141020e-03,1.382579894963e-01,5.563760811622e-02,7.456385441264e-01,5.013867239543e+07
1.463281250000e-02,1.232504736022e+03,5.155614442376e-03,4.440559692015e-02,9.497052280350e-03,1.381224672454e-01,5.570112751539e-02,7.456419593552e-01,5.089342443421e+07
1.463437500000e-02,1.233718409299e+03,5.122810661048e-03,4.449536402322e-02,9.509385279018e-03,1.379869524753e-01,5.576459431518e-02,7.456453641762e-01,5.165834278633e+07
1.463593750000e-02,1.234931530529e+03,5.090039784345e-03,4.458522879721e-02,9.521672156171e-03,1.378514472779e-01,5.582800723678e-02,7.456487584180e-01,5.243351156724e+07
1.463750000000e-02,1.236144079273e+03,5.057302654784e-03,4.467519080568e-02,9.533911917237e-03,1.377159537726e-01,5.589136498559e-02,7.456521419072e-01,5.321901356120e+07
1.463906250000e-02,1.237356034840e+03,5.024600123323e-03,4.476524960249e-02,9.546103553813e-03,1.375804741072e-01,5.595466625114e-02,7.456555144680e-01,5.401493012892e+07
1.464062500000e-02,1.238567376280e+03,4.991933049347e-03,4.485540473172e-02,9.558246043567e-03,1.374450104575e-01,5.601790970702e-02,7.456588759225e-01,5.482134111256e+07
1.464218750000e-02,1.239778082391e+03,4.959302300667e-03,4.494565572748e-02,9.570338350136e-03,1.373095650278e-01,5.608109401080e-02,7.456622260905e-01,5.563832473823e+07
1.464375000000e-02,1.240988131711e+03,4.926708753499e-03,4.503600211378e-02,9.582379423036e-03,1.371741400513e-01,5.614421780393e-02,7.456655647896e-01,5.646595751590e+07
1.464531250000e-02,1.242197502519e+03,4.894153292453e-03,4.512644340435e-02,9.594368197558e-03,1.370387377901e-01,5.620727971173e-02,7.456688918350e-01,5.730431413670e+07
1.464687500000e-02,1.243406172833e+03,4.861636810512e-03,4.521697910250e-02,9.606303594691e-03,1.369033605352e-01,5.627027834325e-02,7.456722070398e-01,5.815346736771e+07
1.464843750000e-02,1.244614120409e+03,4.829160209009e-03,4.530760870097e-02,9.618184521020e-03,1.367680106075e-01,5.633321229126e-02,7.456755102148e-01,5.901348794410e+07
1.465000000000e-02,1.245821322739e+03,4.796724397600e-03,4.539833168173e-02,9.630009868655e-03,1.366326903569e-01,5.639608013220e-02,7.456788011685e-01,5.988444445867e+07
1.465156250000e-02,1.247027757047e+03,4.764330294235e-03,4.548914751589e-02,9.641778515143e-03,1.364974021636e-01,5.645888042608e-02,7.456820797072e-01,6.076640324891e+07
1.465312500000e-02,1.248233400294e+03,4.731978825123e-03,4.558005566347e-02,9.653489323390e-03,1.363621484374e-01,5.652161171649e-02,7.456853456348e-01,6.165942828134e+07
1.465468750000e-02,1.249438229171e+03,4.699670924696e-03,4.567105557329e-02,9.665141141597e-03,1.362269316186e-01,5.658427253052e-02,7.456885987531e-01,6.256358103343e+07
1.465625000000e-02,1.250642220100e+03,4.667407535563e-03,4.576214668279e-02,9.676732803180e-03,1.360917541776e-01,5.664686137873e-02,7.456918388617e-01,6.347892037284e+07
1.465781250000e-02,1.251845349234e+03,4.635189608470e-03,4.585332841785e-02,9.688263126712e-03,1.359566186155e-01,5.670937675515e-02,7.456950657578e-01,6.440550243425e+07
1.465937500000e-02,1.253047592452e+03,4.603018102249e-03,4.594460019267e-02,9.699730915862e-03,1.358215274641e-01,5.677181713722e-02,7.456982792363e-01,6.534338049361e+07
1.466093750000e-02,1.254248925363e+03,4.570893983760e-03,4.603596140957e-02,9.711134959338e-03,1.356864832861e-01,5.683418098578e-02,7.457014790901e-01,6.629260483997e+07
1.466250000000e-02,1.255449323302e+03,4.538818227839e-03,4.612741145886e-02,9.722474030833e-03,1.355514886752e-01,5.689646674507e-02,7.457046651097e-01,6.725322264481e+07
1.466406250000e-02,1.256648761331e+03,4.506791817231e-03,4.621894971862e-02,9.733746888986e-03,1.354165462564e-01,5.695867284273e-02,7.457078370834e-01,6.822527782905e+07
1.466562500000e-02,1.257847214235e+03,4.474815742528e-03,4.631057555463e-02,9.744952277334e-03,1.352816586859e-01,5.702079768976e-02,7.457109947975e-01,6.920881092767e+07
1.466718750000e-02,1.259044656525e+03,4.442891002093e-03,4.640228832011e-02,9.756088924281e-03,1.351468286516e-01,5.708283968059e-02,7.457141380357e-01,7.020385895197e+07
1.466875000000e-02,1.260241062436e+03,4.411018601989e-03,4.649408735561e-02,9.767155543065e-03,1.350120588729e-01,5.714479719302e-02,7.457172665799e-01,7.121045524971e+07
1.467031250000e-02,1.261436405926e+03,4.379199555894e-03,4.658597198884e-02,9.778150831735e-03,1.348773521009e-01,5.720666858831e-02,7.457203802096e-01,7.222862936296e+07
1.467187500000e-02,1.262630660676e+03,4.347434885021e-03,4.667794153450e-02,9.789073473132e-03,1.347427111186e-01,5.726845221116e-02,7.457234787023e-01,7.325840688388e+07
1.467343750000e-02,1.263823800092e+03,4.315725618025e-03,4.676999529412e-02,9.799922134878e-03,1.346081387410e-01,5.733014638978e-02,7.457265618333e-01,7.429980930841e+07
1.467500000000e-02,1.265015797300e+03,4.284072790910e-03,4.686213255590e-02,9.810695469369e-03,1.344736378150e-01,5.739174943592e-02,7.457296293757e-01,7.535285388813e+07
1.467656250000e-02,1.266206625150e+03,4.252477446930e-03,4.695435259454e-02,9.821392113775e-03,1.343392112200e-01,5.745325964489e-02,7.457326811007e-01,7.641755348004e+07
1.467812500000e-02,1.267396256215e+03,4.220940636481e-03,4.704665467108e-02,9.832010690050e-03,1.342048618671e-01,5.751467529567e-02,7.457357167773e-01,7.749391639479e+07
1.467968750000e-02,1.268584662790e+03,4.189463416999e-03,4.713903803275e-02,9.842549804945e-03,1.340705927001e-01,5.757599465098e-02,7.457387361725e-01,7.858194624300e+07
1.468125000000e-02,1.269771816893e+03,4.158046852837e-03,4.723150191280e-02,9.853008050029e-03,1.339364066948e-01,5.763721595728e-02,7.457417390512e-01,7.968164178025e+07
1.468281250000e-02,1.270957690268e+03,4.126692015152e-03,4.732404553035e-02,9.863384001720e-03,1.338023068595e-01,5.769833744494e-02,7.457447251764e-01,8.079299675043e+07
1.468437500000e-02,1.272142254380e+03,4.095399981775e-03,4.741666809021e-02,9.873676221324e-03,1.336682962350e-01,5.775935732830e-02,7.457476943090e-01,8.191599972784e+07
1.468593750000e-02,1.273325480422e+03,4.064171837087e-03,4.750936878275e-02,9.883883255074e-03,1.335343778943e-01,5.782027380576e-02,7.457506462082e-01,8.305063395812e+07
1.468750000000e-02,1.274507339308e+03,4.033008671876e-03,4.760214678373e-02,9.894003634189e-03,1.334005549428e-01,5.788108505992e-02,7.457535806309e-01,8.419687719804e+07
1.468906250000e-02,1.275687801684e+03,4.001911583200e-03,4.769500125414e-02,9.904035874935e-03,1.332668305185e-01,5.794178925767e-02,7.457564973326e-01,8.535470155447e+07
1.469062500000e-02,1.276866837920e+03,3.970881674243e-03,4.778793134006e-02,9.913978478692e-03,1.331332077915e-01,5.800238455035e-02,7.457593960665e-01,8.652407332252e+07
1.469218750000e-02,1.278044418117e+03,3.939920054158e-03,4.788093617250e-02,9.923829932037e-03,1.329996899645e-01,5.806286907386e-02,7.457622765844e-01,8.770495282316e+07
1.469375000000e-02,1.279220512103e+03,3.909027837913e-03,4.797401486726e-02,9.933588706831e-03,1.328662802721e-01,5.812324094885e-02,7.457651386359e-01,8.889729424037e+07
1.469531250000e-02,1.280395089441e+03,3.878206146124e-03,4.806716652475e-02,9.943253260314e-03,1.327329819815e-01,5.818349828083e-02,7.457679819693e-01,9.010104545801e+07
1.469687500000e-02,1.281568119426e+03,3.847456104892e-03,4.816039022990e-02,9.952822035220e-03,1.325997983918e-01,5.824363916039e-02,7.457708063309e-01,9.131614789682e+07
1.469843750000e-02,1.282739571089e+03,3.816778845624e-03,4.825368505197e-02,9.962293459885e-03,1.324667328342e-01,5.830366166336e-02,7.457736114655e-01,9.254253635131e+07
1.470000000000e-02,1.283909413196e+03,3.786175504855e-03,4.834705004441e-02,9.971665948383e-03,1.323337886717e-01,5.836356385098e-02,7.457763971161e-01,9.378013882721e+07
1.470156250000e-02,1.285077614256e+03,3.755647224059e-03,4.844048424476e-02,9.980937900656e-03,1.322009692991e-01,5.842334377014e-02,7.457791630244e-01,9.502887637940e+07
1.470312500000e-02,1.286244142516e+03,3.725195149461e-03,4.853398667445e-02,9.990107702669e-03,1.320682781431e-01,5.848299945359e-02,7.457819089303e-01,9.628866295066e+07
1.470468750000e-02,1.287408965970e+03,3.694820431838e-03,4.862755633873e-02,9.999173726564e-03,1.319357186616e-01,5.854252892013e-02,7.457846345725e-01,9.755940521137e+07
1.470625000000e-02,1.288572052356e+03,3.664524226315e-03,4.872119222650e-02,1.000813433083e-02,1.318032943437e-01,5.860193017488e-02,7.457873396881e-01,9.884100240058e+07
1.470781250000e-02,1.289733369165e+03,3.634307692157e-03,4.881489331019e-02,1.001698786050e-02,1.316710087098e-01,5.866120120952e-02,7.457900240128e-01,1.001333461685e+08
1.470937500000e-02,1.290892883638e+03,3.604171992553e-03,4.890865854564e-02,1.002573264730e-02,1.315388653111e-01,5.872034000253e-02,7.457926872812e-01,1.014363204210e+08
1.471093750000e-02,1.292050562773e+03,3.574118294394e-03,4.900248687196e-02,1.003436700993e-02,1.314068677294e-01,5.877934451952e-02,7.457953292263e-01,1.027498011655e+08
1.471250000000e-02,1.293206373328e+03,3.544147768048e-03,4.909637721145e-02,1.004288925419e-02,1.312750195770e-01,5.883821271341e-02,7.457979495802e-01,1.040736563600e+08
1.471406250000e-02,1.294360281824e+03,3.514261587129e-03,4.919032846943e-02,1.005129767328e-02,1.311433244961e-01,5.889694252484e-02,7.458005480736e-01,1.054077457643e+08
1.471562500000e-02,1.295512254546e+03,3.484460928252e-03,4.928433953417e-02,1.005959054800e-02,1.310117861588e-01,5.895553188238e-02,7.458031244362e-01,1.067519207939e+08
1.471718750000e-02,1.296662257553e+03,3.454746970797e-03,4.937840927678e-02,1.006776614704e-02,1.308804082668e-01,5.901397870293e-02,7.458056783967e-01,1.081060243772e+08
1.471875000000e-02,1.297810256678e+03,3.425120896653e-03,4.947253655108e-02,1.007582272721e-02,1.307491945508e-01,5.907228089199e-02,7.458082096828e-01,1.094698908169e+08
1.472031250000e-02,1.298956217534e+03,3.395583889964e-03,4.956672019352e-02,1.008375853373e-02,1.306181487704e-01,5.913043634402e-02,7.458107180212e-01,1.108433456537e+08
1.472187500000e-02,1.300100105515e+03,3.366137136866e-03,4.966095902308e-02,1.009157180054e-02,1.304872747135e-01,5.918844294284e-02,7.458132031379e-01,1.122262055354e+08
1.472343750000e-02,1.301241885808e+03,3.336781825221e-03,4.975525184118e-02,1.009926075059e-02,1.303565761963e-01,5.924629856192e-02,7.458156647578e-01,1.136182780902e+08
1.472500000000e-02,1.302381523391e+03,3.307519144344e-03,4.984959743160e-02,1.010682359617e-02,1.302260570622e-01,5.930400106484e-02,7.458181026054e-01,1.150193618041e+08
1.472656250000e-02,1.303518983043e+03,3.278350284723e-03,4.994399456037e-02,1.011425853922e-02,1.300957211822e-01,5.936154830563e-02,7.458205164044e-01,1.164292459041e+08
1.472812500000e-02,1.304654229345e+03,3.249276437734e-03,5.003844197575e-02,1.012156377171e-02,1.299655724536e-01,5.941893812920e-02,7.458229058780e-01,1.178477102466e+08
1.472968750000e-02,1.305787226690e+03,3.220298795353e-03,5.013293840807e-02,1.012873747599e-02,1.298356148003e-01,5.947616837177e-02,7.458252707487e-01,1.192745252118e+08
1.473125000000e-02,1.306917939289e+03,3.191418549858e-03,5.022748256977e-02,1.013577782516e-02,1.297058521717e-01,5.953323686128e-02,7.458276107386e-01,1.207094516033e+08
1.473281250000e-02,1.308046331171e+03,3.162636893531e-03,5.032207315526e-02,1.014268298346e-02,1.295762885423e-01,5.959014141785e-02,7.458299255696e-01,1.221522405560e+08
1.473437500000e-02,1.309172366198e+03,3.133955018350e-03,5.041670884087e-02,1.014945110669e-02,1.294469279115e-01,5.964687985422e-02,7.458322149631e-01,1.236026334489e+08
1.473593750000e-02,1.310296008064e+03,3.105374115675e-03,5.051138828486e-02,1.015608034260e-02,1.293177743024e-01,5.970344997628e-02,7.458344786403e-01,1.250603618263e+08
1.473750000000e-02,1.311417220307e+03,3.076895375937e-03,5.060611012731e-02,1.016256883136e-02,1.291888317617e-01,5.975984958346e-02,7.458367163222e-01,1.265251473264e+08
1.473906250000e-02,1.312535966314e+03,3.048519988310e-03,5.070087299011e-02,1.016891470598e-02,1.290601043591e-01,5.981607646932e-02,7.458389277300e-01,1.279967016175e+08
1.474062500000e-02,1.313652209327e+03,3.020249140391e-03,5.079567547691e-02,1.017511609281e-02,1.289315961861e-01,5.987212842200e-02,7.458411125844e-01,1.294747263430e+08
1.474218750000e-02,1.314765912454e+03,2.992084017860e-03,5.089051617316e-02,1.018117111197e-02,1.288033113561e-01,5.992800322477e-02,7.458432706066e-01,1.309589130742e+08
1.474375000000e-02,1.315877038673e+03,2.964025804151e-03,5.098539364597e-02,1.018707787789e-02,1.286752540029e-01,5.998369865656e-02,7.458454015177e-01,1.324489432734e+08
1.474531250000e-02,1.316985550844e+03,2.936075680108e-03,5.108030644422e-02,1.019283449980e-02,1.285474282806e-01,6.003921249250e-02,7.458475050392e-01,1.339444882653e+08
1.474687500000e-02,1.318091411712e+03,2.908234823637e-03,5.117525309848e-02,1.019843908223e-02,1.284198383626e-01,6.009454250450e-02,7.458495808928e-01,1.354452092184e+08
1.474843750000e-02,1.319194583919e+03,2.880504409362e-03,5.127023212103e-02,1.020388972563e-02,1.282924884408e-01,6.014968646180e-02,7.458516288005e-01,1.369507571373e+08
1.475000000000e-02,1.320295030014e+03,2.852885608264e-03,5.136524200587e-02,1.020918452682e-02,1.281653827250e-01,6.020464213158e-02,7.458536484850e-01,1.384607728640e+08
1.475156250000e-02,1.321392712459e+03,2.825379587327e-03,5.146028122874e-02,1.021432157964e-02,1.280385254417e-01,6.025940727954e-02,7.458556396693e-01,1.399748870914e+08
1.475312500000e-02,1.322487593637e+03,2.797987509175e-03,5.155534824713e-02,1.021929897551e-02,1.279119208337e-01,6.031397967052e-02,7.458576020773e-01,1.414927203871e+08
1.475468750000e-02,1.323579635867e+03,2.770710531706e-03,5.165044150031e-02,1.022411480403e-02,1.277855731589e-01,6.036835706911e-02,7.458595354333e-01,1.430138832290e+08
1.475625000000e-02,1.324668801408e+03,2.743549807720e-03,5.174555940938e-02,1.022876715360e-02,1.276594866897e-01,6.042253724030e-02,7.458614394627e-01,1.445379760527e+08
1.475781250000e-02,1.325755052470e+03,2.716506484551e-03,5.184070037730e-02,1.023325411204e-02,1.275336657117e-01,6.047651795011e-02,7.458633138915e-01,1.460645893107e+08
1.475937500000e-02,1.326838351226e+03,2.689581703686e-03,5.193586278895e-02,1.023757376726e-02,1.274081145232e-01,6.053029696625e-02,7.458651584469e-01,1.475933035445e+08
1.476093750000e-02,1.327918659823e+03,2.662776600388e-03,5.203104501118e-02,1.024172420790e-02,1.272828374339e-01,6.058387205881e-02,7.458669728571e-01,1.491236894693e+08
1.476250000000e-02,1.328995940387e+03,2.636092303311e-03,5.212624539288e-02,1.024570352401e-02,1.271578387641e-01,6.063724100090e-02,7.458687568513e-01,1.506553080711e+08
1.476406250000e-02,1.330070155041e+03,2.609529934121e-03,5.222146226509e-02,1.024950980777e-02,1.270331228434e-01,6.069040156936e-02,7.458705101600e-01,1.521877107180e+08
1.476562500000e-02,1.331141265909e+03,2.583090607103e-03,5.231669394100e-02,1.025314115416e-02,1.269086940102e-01,6.074335154546e-02,7.458722325151e-01,1.537204392842e+08
1.476718750000e-02,1.332209235134e+03,2.556775428772e-03,5.241193871616e-02,1.025659566167e-02,1.267845566101e-01,6.079608871561e-02,7.458739236497e-01,1.552530262884e+08
1.476875000000e-02,1.333274024883e+03,2.530585497487e-03,5.250719486844e-02,1.025987143310e-02,1.266607149952e-01,6.084861087207e-02,7.458755832984e-01,1.567849950457e+08
1.477031250000e-02,1.334335597362e+03,2.504521903050e-03,5.260246065828e-02,1.026296657622e-02,1.265371735227e-01,6.090091581367e-02,7.458772111977e-01,1.583158598339e+08
1.477187500000e-02,1.335393914829e+03,2.478585726316e-03,5.269773432869e-02,1.026587920460e-02,1.264139365540e-01,6.095300134660e-02,7.458788070851e-01,1.598451260740e+08
1.477343750000e-02,1.336448939601e+03,2.452778038795e-03,5.279301410546e-02,1.026860743836e-02,1.262910084536e-01,6.100486528508e-02,7.458803707005e-01,1.613722905256e+08
1.477500000000e-02,1.337500634072e+03,2.427099902257e-03,5.288829819722e-02,1.027114940494e-02,1.261683935876e-01,6.105650545216e-02,7.458819017851e-01,1.628968414963e+08
1.477656250000e-02,1.338548960720e+03,2.401552368329e-03,5.298358479565e-02,1.027350323995e-02,1.260460963229e-01,6.110791968047e-02,7.458834000823e-01,1.644182590666e+08
1.477812500000e-02,1.339593882124e+03,2.376136478103e-03,5.307887207559e-02,1.027566708791e-02,1.259241210256e-01,6.115910581302e-02,7.458848653373e-01,1.659360153293e+08
1.477968750000e-02,1.340635360974e+03,2.350853261731e-03,5.317415819521e-02,1.027763910316e-02,1.258024720604e-01,6.121006170391e-02,7.458862972974e-01,1.674495746440e+08
1.478125000000e-02,1.341673360084e+03,2.325703738030e-03,5.326944129616e-02,1.027941745061e-02,1.256811537885e-01,6.126078521919e-02,7.458876957121e-01,1.689583939061e+08
1.478281250000e-02,1.342707842406e+03,2.300688914082e-03,5.336471950378e-02,1.028100030665e-02,1.255601705671e-01,6.131127423759e-02,7.458890603332e-01,1.704619228319e+08
1.478437500000e-02,1.343738771042e+03,2.275809784836e-03,5.345999092728e-02,1.028238586000e-02,1.254395267476e-01,6.136152665134e-02,7.458903909145e-01,1.719596042575e+08
1.478593750000e-02,1.344766109259e+03,2.251067332708e-03,5.355525365988e-02,1.028357231254e-02,1.253192266749e-01,6.141154036700e-02,7.458916872126e-01,1.734508744535e+08
1.478750000000e-02,1.345789820499e+03,2.226462527193e-03,5.365050577911e-02,1.028455788024e-02,1.251992746852e-01,6.146131330620e-02,7.458929489863e-01,1.749351634544e+08
1.478906250000e-02,1.346809868399e+03,2.201996324458e-03,5.374574534691e-02,1.028534079400e-02,1.250796751055e-01,6.151084340651e-02,7.458941759971e-01,1.764118954029e+08
1.479062500000e-02,1.347826216795e+03,2.177669666958e-03,5.384097040995e-02,1.028591930059e-02,1.249604322518e-01,6.156012862223e-02,7.458953680088e-01,1.778804889083e+08
1.479218750000e-02,1.348838829745e+03,2.153483483043e-03,5.393617899980e-02,1.028629166353e-02,1.248415504280e-01,6.160916692520e-02,7.458965247885e-01,1.793403574204e+08
