Pos,T,H2,O2,N2,H2O,Q
1.570000000000e-02,1.078368101034e+03,1.913456245186e-04,1.709386783884e-01,7.602704809215e-01,6.830200724782e-02,1.083473261520e+07
1.571250000000e-02,1.079373105858e+03,1.879416004326e-04,1.708546879323e-01,7.602818225462e-01,6.838116580956e-02,1.071165377735e+07
1.572500000000e-02,1.080359668886e+03,1.846027944547e-04,1.707723423309e-01,7.602929433061e-01,6.845882029458e-02,1.058561656497e+07
1.573750000000e-02,1.081328015355e+03,1.813283256529e-04,1.706916206287e-01,7.603038453121e-01,6.853498961539e-02,1.045688196714e+07
1.575000000000e-02,1.082278375217e+03,1.781172980750e-04,1.706125013635e-01,7.603145307978e-01,6.860969310841e-02,1.032570482999e+07
1.576250000000e-02,1.083210982665e+03,1.749688025413e-04,1.705349626171e-01,7.603250021095e-01,6.868295049089e-02,1.019233342147e+07
1.577500000000e-02,1.084126075678e+03,1.718819183792e-04,1.704589820650e-01,7.603352616983e-01,6.875478181902e-02,1.005700905122e+07
1.578750000000e-02,1.085023895579e+03,1.688557151009e-04,1.703845370240e-01,7.603453121111e-01,6.882520744744e-02,9.919965743632e+06
1.580000000000e-02,1.085904686603e+03,1.658892540189e-04,1.703116044989e-01,7.603551559826e-01,6.889424799001e-02,9.781429961891e+06
1.581250000000e-02,1.086768695487e+03,1.629815895741e-04,1.702401609915e-01,7.603647949746e-01,6.896192418663e-02,9.641620380990e+06
1.581875000000e-02,1.087194499037e+03,1.615494543334e-04,1.702049890954e-01,7.603695396195e-01,6.899525852882e-02,9.571312291617e+06
1.582500000000e-02,1.087616198999e+03,1.601316650573e-04,1.701701811007e-01,7.603742347888e-01,6.902825953552e-02,9.500763770596e+06
1.583750000000e-02,1.088447382070e+03,1.573387571344e-04,1.701016472140e-01,7.603834751371e-01,6.909326942302e-02,9.359029094871e+06
1.585000000000e-02,1.089262534268e+03,1.546017847574e-04,1.700345316227e-01,7.603925201960e-01,6.915697853594e-02,9.216628171008e+06
1.586250000000e-02,1.090061908513e+03,1.519197902372e-04,1.699688104089e-01,7.604013729210e-01,6.921940824720e-02,9.073747047902e+06
1.587500000000e-02,1.090845758396e+03,1.492918160253e-04,1.699044595859e-01,7.604100363105e-01,6.928057998455e-02,8.930563463948e+06
1.588750000000e-02,1.091614337859e+03,1.467169058850e-04,1.698414551322e-01,7.604185133994e-01,6.934051520147e-02,8.787246854532e+06
1.590000000000e-02,1.092367900894e+03,1.441941059797e-04,1.697797730236e-01,7.604268072522e-01,6.939923535001e-02,8.643958390193e+06
1.591250000000e-02,1.093106701252e+03,1.417224659142e-04,1.697193892648e-01,7.604349209578e-01,6.945676185475e-02,8.500851041704e+06
1.592500000000e-02,1.093830992175e+03,1.393010396971e-04,1.696602799174e-01,7.604428576234e-01,6.951311608849e-02,8.358069670794e+06
1.593750000000e-02,1.094541026139e+03,1.369288866567e-04,1.696024211278e-01,7.604506203693e-01,6.956831934912e-02,8.215751143060e+06
1.595000000000e-02,1.095237054610e+03,1.346050722815e-04,1.695457891527e-01,7.604582123239e-01,6.962239283821e-02,8.074024461740e+06
1.596250000000e-02,1.095919327823e+03,1.323286690166e-04,1.694903603828e-01,7.604656366187e-01,6.967535764063e-02,7.933010919227e+06
1.597500000000e-02,1.096588094561e+03,1.300987569885e-04,1.694361113653e-01,7.604728963841e-01,6.972723470586e-02,7.792824265003e+06
1.598750000000e-02,1.097243601963e+03,1.279144246879e-04,1.693830188243e-01,7.604799947449e-01,6.977804483025e-02,7.653570887227e+06
1.600000000000e-02,1.097886095340e+03,1.257747695859e-04,1.693310596804e-01,7.604869348164e-01,6.982780864095e-02,7.515350006693e+06
1.601250000000e-02,1.098515817995e+03,1.236788987111e-04,1.692802110682e-01,7.604937197006e-01,6.987654658068e-02,7.378253880762e+06
1.602500000000e-02,1.099133011072e+03,1.216259291639e-04,1.692304503526e-01,7.605003524830e-01,6.992427889399e-02,7.242368016048e+06
1.603750000000e-02,1.099737913406e+03,1.196149885954e-04,1.691817551436e-01,7.605068362291e-01,6.997102561443e-02,7.107771387820e+06
1.605000000000e-02,1.100330761386e+03,1.176452156284e-04,1.691341033099e-01,7.605131739815e-01,7.001680655309e-02,6.974536664995e+06
1.606250000000e-02,1.100911788836e+03,1.157157602458e-04,1.690874729916e-01,7.605193687572e-01,7.006164128784e-02,6.842730439000e+06
1.607500000000e-02,1.101481226899e+03,1.138257841260e-04,1.690418426104e-01,7.605254235452e-01,7.010554915400e-02,6.712413455517e+06
1.608750000000e-02,1.102039303934e+03,1.119744609486e-04,1.689971908804e-01,7.605313413038e-01,7.014854923556e-02,6.583640847660e+06
1.610000000000e-02,1.102586245427e+03,1.101609766530e-04,1.689534968164e-01,7.605371249587e-01,7.019066035771e-02,6.456462369743e+06
1.611250000000e-02,1.103122273909e+03,1.083845296694e-04,1.689107397419e-01,7.605427774012e-01,7.023190107989e-02,6.330922630461e+06
1.612500000000e-02,1.103647608877e+03,1.066443311069e-04,1.688688992955e-01,7.605483014864e-01,7.027228969003e-02,6.207061324739e+06
1.613750000000e-02,1.104162466737e+03,1.049396049186e-04,1.688279554371e-01,7.605537000313e-01,7.031184419925e-02,6.084913463356e+06
1.615000000000e-02,1.104667060744e+03,1.032695880273e-04,1.687878884525e-01,7.605589758141e-01,7.035058233759e-02,5.964509599688e+06
1.616250000000e-02,1.105161600951e+03,1.016335304311e-04,1.687486789577e-01,7.605641315722e-01,7.038852155022e-02,5.845876052914e+06
1.617500000000e-02,1.105646294176e+03,1.000306952741e-04,1.687103079018e-01,7.605691700017e-01,7.042567899452e-02,5.729035127123e+06
1.618750000000e-02,1.106121343960e+03,9.846035889954e-05,1.686727565698e-01,7.605740937561e-01,7.046207153764e-02,5.614005325880e+06
1.620000000000e-02,1.106586950545e+03,9.692181087250e-05,1.686360065845e-01,7.605789054459e-01,7.049771575474e-02,5.500801561774e+06
1.621250000000e-02,1.107043310851e+03,9.541435398733e-05,1.686000399071e-01,7.605836076374e-01,7.053262792771e-02,5.389435360678e+06
1.622500000000e-02,1.107490618462e+03,9.393730424811e-05,1.685648388382e-01,7.605882028526e-01,7.056682404453e-02,5.279915060349e+06
1.623750000000e-02,1.107929063618e+03,9.248999083672e-05,1.685303860178e-01,7.605926935686e-01,7.060031979893e-02,5.172246003223e+06
1.625000000000e-02,1.108358833207e+03,9.107175605714e-05,1.684966644243e-01,7.605970822171e-01,7.063313059072e-02,5.066430723128e+06
1.626250000000e-02,1.108780110770e+03,8.968195526966e-05,1.684636573737e-01,7.606013711847e-01,7.066527152634e-02,4.962469125900e+06
1.627500000000e-02,1.109193076502e+03,8.831995680436e-05,1.684313485182e-01,7.606055628119e-01,7.069675741996e-02,4.860358663687e+06
1.628750000000e-02,1.109597907267e+03,8.698514186671e-05,1.683997218439e-01,7.606096593939e-01,7.072760279478e-02,4.760094503040e+06
1.630000000000e-02,1.109994776604e+03,8.567690444601e-05,1.683687617097e-01,7.606136633651e-01,7.075782190205e-02,4.661669686644e+06
1.632500000000e-02,1.110765145138e+03,8.313836644472e-05,1.683087944808e-01,7.606213991474e-01,7.081642342604e-02,4.470281138439e+06
1.635000000000e-02,1.111505715459e+03,8.069911907507e-05,1.682513086605e-01,7.606287909684e-01,7.087268695934e-02,4.286118032672e+06
1.637500000000e-02,1.112217756760e+03,7.835476253560e-05,1.681961906261e-01,7.606358551433e-01,7.092671607156e-02,4.109061346774e+06
1.640000000000e-02,1.112902487565e+03,7.610108727296e-05,1.681433317299e-01,7.606426072840e-01,7.097860996803e-02,3.938971359091e+06
1.642500000000e-02,1.113561076837e+03,7.393406848866e-05,1.680926281637e-01,7.606490623131e-01,7.102846360006e-02,3.775691233794e+06
1.645000000000e-02,1.114194645198e+03,7.184986034975e-05,1.680439808128e-01,7.606552344808e-01,7.107636778419e-02,3.619050256031e+06
1.647500000000e-02,1.114804266230e+03,6.984479001472e-05,1.679972951037e-01,7.606611373828e-01,7.112240932758e-02,3.468866732304e+06
1.650000000000e-02,1.115390967854e+03,6.791535151451e-05,1.679524808462e-01,7.606667839803e-01,7.116667115852e-02,3.324950574368e+06
1.652500000000e-02,1.115955733758e+03,6.605819957666e-05,1.679094520728e-01,7.606721866210e-01,7.120923245986e-02,3.187105588490e+06
1.655000000000e-02,1.116499504855e+03,6.427014341855e-05,1.678681268760e-01,7.606773570608e-01,7.125016880464e-02,3.055131492427e+06
1.657500000000e-02,1.117023180768e+03,6.254814057825e-05,1.678284272453e-01,7.606823064857e-01,7.128955229216e-02,2.928825684457e+06
1.660000000000e-02,1.117527621318e+03,6.088929079811e-05,1.677902789046e-01,7.606870455346e-01,7.132745168395e-02,2.807984788487e+06
1.662500000000e-02,1.118013648020e+03,5.929083001392e-05,1.677536111508e-01,7.606915843221e-01,7.136393253840e-02,2.692406001142e+06
1.665000000000e-02,1.118482045560e+03,5.775012446294e-05,1.677183567101e-01,7.606959325366e-01,7.139905735068e-02,2.581888266982e+06
1.670000000000e-02,1.119368214342e+03,5.483441183186e-05,1.676518946760e-01,7.607040842803e-01,7.146541844250e-02,2.375279242430e+06
1.675000000000e-02,1.120192654728e+03,5.212082440434e-05,1.675903380364e-01,7.607115825975e-01,7.152704952328e-02,2.186550288755e+06
1.680000000000e-02,1.120960446390e+03,4.959244622997e-05,1.675332586622e-01,7.607184879368e-01,7.158435160682e-02,2.014219213947e+06
1.685000000000e-02,1.121676215389e+03,4.723392956550e-05,1.674802692958e-01,7.607248547487e-01,7.163768851833e-02,1.856888939066e+06
1.690000000000e-02,1.122344173969e+03,4.503134716651e-05,1.674310196511e-01,7.607307320637e-01,7.168739033494e-02,1.713253320679e+06
1.695000000000e-02,1.122968157600e+03,4.297205671274e-05,1.673851928167e-01,7.607361640275e-01,7.173375656080e-02,1.582099540993e+06
1.700000000000e-02,1.123551659245e+03,4.104457697465e-05,1.673425019656e-01,7.607411903938e-01,7.177705904095e-02,1.462307766930e+06
1.705000000000e-02,1.124097860889e+03,3.923847516052e-05,1.673026873644e-01,7.607458469727e-01,7.181754462290e-02,1.352848792550e+06
1.710000000000e-02,1.124609662418e+03,3.754426477090e-05,1.672655136640e-01,7.607501660376e-01,7.185543757833e-02,1.252780277405e+06
1.715000000000e-02,1.125089707987e+03,3.595331322453e-05,1.672307674551e-01,7.607541766923e-01,7.189094179959e-02,1.161242071116e+06
1.720000000000e-02,1.125540410012e+03,3.445775849267e-05,1.671982550657e-01,7.607579052011e-01,7.192424278673e-02,1.077451002203e+06
1.725000000000e-02,1.125963970955e+03,3.305043399119e-05,1.671678005825e-01,7.607613752854e-01,7.195550944142e-02,1.000695415091e+06
1.730000000000e-02,1.126362403070e+03,3.172480098311e-05,1.671392440738e-01,7.607646083892e-01,7.198489568398e-02,9.303296625465e+05
1.735000000000e-02,1.126737546269e+03,3.047488780908e-05,1.671124399964e-01,7.607676239162e-01,7.201254190905e-02,8.657687016404e+05
1.740000000000e-02,1.127091084268e+03,2.929523527415e-05,1.670872557675e-01,7.607704394420e-01,7.203857629497e-02,8.064828936975e+05
1.745000000000e-02,1.127424559176e+03,2.818084759961e-05,1.670635704844e-01,7.607730709037e-01,7.206311598054e-02,7.519930735517e+05
1.750000000000e-02,1.127739384654e+03,2.712714836996e-05,1.670412737746e-01,7.607755327690e-01,7.208626812235e-02,7.018659237044e+05
1.755000000000e-02,1.128036857794e+03,2.612994098498e-05,1.670202647613e-01,7.607778381888e-01,7.210813084408e-02,6.557096639804e+05
1.760000000000e-02,1.128318169828e+03,2.518537315999e-05,1.670004511254e-01,7.607799991630e-01,7.212879409107e-02,6.131700350861e+05
1.770000000000e-02,1.128835601910e+03,2.344351564492e-05,1.669641555535e-01,7.607839204035e-01,7.216677022792e-02,5.378132237211e+05
1.780000000000e-02,1.129300835686e+03,2.187274578786e-05,1.669316843218e-01,7.607873905574e-01,7.220088053841e-02,4.734201135263e+05
1.790000000000e-02,1.129720403719e+03,2.045187352563e-05,1.669025399846e-01,7.607904721464e-01,7.223161495006e-02,4.181899497462e+05
1.800000000000e-02,1.130099880593e+03,1.916281454426e-05,1.668763007255e-01,7.607932176721e-01,7.225939037488e-02,3.706437330842e+05
1.810000000000e-02,1.130444041094e+03,1.799007334674e-05,1.668526074576e-01,7.607956714061e-01,7.228456301419e-02,3.295638690683e+05
1.820000000000e-02,1.130756989912e+03,1.692032113298e-05,1.668311532857e-01,7.607978708394e-01,7.230743838784e-02,2.939451825276e+05
1.830000000000e-02,1.131042268273e+03,1.594204976304e-05,1.668116749061e-01,7.607998478534e-01,7.232827953884e-02,2.629553070295e+05
1.840000000000e-02,1.131302941896e+03,1.504528700804e-05,1.667939455692e-01,7.608016296690e-01,7.234731376969e-02,2.359027250585e+05
1.850000000000e-02,1.131541673770e+03,1.422136133488e-05,1.667777692992e-01,7.608032396178e-01,7.236473819404e-02,2.122109944051e+05
1.860000000000e-02,1.131760784589e+03,1.346270686038e-05,1.667629761280e-01,7.608046977729e-01,7.238072432914e-02,1.913979495761e+05
1.870000000000e-02,1.131962303105e+03,1.276270099558e-05,1.667494181501e-01,7.608060214653e-01,7.239542190951e-02,1.730588933179e+05
1.880000000000e-02,1.132148008226e+03,1.211552878967e-05,1.667369662443e-01,7.608072257103e-01,7.240896206560e-02,1.568529852534e+05
1.890000000000e-02,1.132319464342e+03,1.151606916119e-05,1.667255073389e-01,7.608083235588e-01,7.242145998340e-02,1.424921928029e+05
1.900000000000e-02,1.132478051062e+03,1.095979913756e-05,1.667149421225e-01,7.608093263907e-01,7.243301713762e-02,1.297322977752e+05
1.910000000000e-02,1.132624988333e+03,1.044271296615e-05,1.667051831195e-01,7.608102441580e-01,7.244372317385e-02,1.183655549156e+05
1.920000000000e-02,1.132761357732e+03,9.961253551115e-06,1.666961530682e-01,7.608110855894e-01,7.245365750018e-02,1.082146807610e+05
1.930000000000e-02,1.132888120564e+03,9.512254142668e-06,1.666877835476e-01,7.608118583615e-01,7.246289063785e-02,9.912791637712e+04
1.940000000000e-02,1.133006133301e+03,9.092888584157e-06,1.666800138119e-01,7.608125692435e-01,7.247148537117e-02,9.097495928078e+04
1.950000000000e-02,1.133116160793e+03,8.700628727137e-06,1.666727897976e-01,7.608132242197e-01,7.247949772969e-02,8.364360085957e+04
1.960000000000e-02,1.133218887594e+03,8.333207870315e-06,1.666660632754e-01,7.608138285930e-01,7.248697782961e-02,7.703693811041e+04
1.970000000000e-02,1.133314927722e+03,7.988589277498e-06,1.666597911230e-01,7.608143870740e-01,7.249397059690e-02,7.107105432325e+04
1.980000000000e-02,1.133404833066e+03,7.664938991466e-06,1.666539347002e-01,7.608149038560e-01,7.250051639043e-02,6.567308384321e+04
1.990000000000e-02,1.133489100674e+03,7.360602292636e-06,1.666484593104e-01,7.608153826799e-01,7.250665154054e-02,6.077959237494e+04
2.000000000000e-02,1.133568179066e+03,7.074083259340e-06,1.666433337351e-01,7.608158268904e-01,7.251240881569e-02,5.633521732517e+04
2.010000000000e-02,1.133642473725e+03,6.804026975179e-06,1.666385298297e-01,7.608162394832e-01,7.251781782793e-02,5.229152310499e+04
2.020000000000e-02,1.133712351894e+03,6.549204001891e-06,1.666340221740e-01,7.608166231470e-01,7.252290538609e-02,4.860603466891e+04
2.030000000000e-02,1.133778146754e+03,6.308496796482e-06,1.666297877657e-01,7.608169802993e-01,7.252769580412e-02,4.524141925664e+04
2.040000000000e-02,1.133840161093e+03,6.080887801413e-06,1.666258057542e-01,7.608173131176e-01,7.253221117098e-02,4.216479153695e+04
2.050000000000e-02,1.133898670526e+03,5.865448978262e-06,1.666220572073e-01,7.608176235666e-01,7.253647158733e-02,3.934712081756e+04
2.060000000000e-02,1.133953926323e+03,5.661332590388e-06,1.666185249049e-01,7.608179134221e-01,7.254049537366e-02,3.676271817395e+04
2.070000000000e-02,1.134006157909e+03,5.467763071101e-06,1.666151931594e-01,7.608181843036e-01,7.254429925459e-02,3.438876375184e+04
2.090000000000e-02,1.134102176460e+03,5.110132126172e-06,1.666090883261e-01,7.608186734674e-01,7.255129316326e-02,3.020129273606e+04
2.110000000000e-02,1.134188530583e+03,4.786718727681e-06,1.666036197319e-01,7.608191048439e-01,7.255758331467e-02,2.663630023290e+04
2.130000000000e-02,1.134266449583e+03,4.493307409616e-06,1.665987042068e-01,7.608194866289e-01,7.256325931475e-02,2.358605006200e+04
2.140000000000e-02,1.134302637354e+03,4.356506812083e-06,1.665964275271e-01,7.608196615281e-01,7.256589550745e-02,2.222406023800e+04
2.160000000000e-02,1.134369749112e+03,4.101589741158e-06,1.665922175961e-01,7.608199803719e-01,7.257078547593e-02,1.978988128094e+04
2.180000000000e-02,1.134430750247e+03,3.868645983485e-06,1.665884046083e-01,7.608202646995e-01,7.257523069015e-02,1.768323875693e+04
2.190000000000e-02,1.134459224122e+03,3.759495665043e-06,1.665866293483e-01,7.608203956244e-01,7.257730577221e-02,1.673498378375e+04
2.210000000000e-02,1.134512305489e+03,3.555067398915e-06,1.665833288907e-01,7.608206355512e-01,7.258117510201e-02,1.502676300222e+04
2.220000000000e-02,1.134537148678e+03,3.459023342001e-06,1.665817880381e-01,7.608207463038e-01,7.258298622389e-02,1.425451334247e+04
2.240000000000e-02,1.134583588629e+03,3.278653939305e-06,1.665789152853e-01,7.608209497883e-01,7.258637270236e-02,1.285741776962e+04
2.260000000000e-02,1.134626208577e+03,3.112247483777e-06,1.665762874223e-01,7.608211329101e-01,7.258948127135e-02,1.162975742160e+04
2.280000000000e-02,1.134665405719e+03,2.958402390689e-06,1.665738783066e-01,7.608212980364e-01,7.259234084329e-02,1.054741405795e+04
2.300000000000e-02,1.134701527331e+03,2.815888501338e-06,1.665716651514e-01,7.608214472130e-01,7.259497669717e-02,9.590154264468e+03
2.340000000000e-02,1.134765456308e+03,2.561604342172e-06,1.665677668632e-01,7.608217029769e-01,7.259964376054e-02,7.991268321495e+03
2.360000000000e-02,1.134794103531e+03,2.447042253558e-06,1.665660269427e-01,7.608218152323e-01,7.260173504185e-02,7.316331411758e+03
2.390000000000e-02,1.134833218029e+03,2.289631524854e-06,1.665636599214e-01,7.608219646638e-01,7.260459146354e-02,6.435981017180e+03
2.410000000000e-02,1.134857090345e+03,2.193058444282e-06,1.665622200881e-01,7.608220539620e-01,7.260633510062e-02,5.922720297172e+03
2.440000000000e-02,1.134889844472e+03,2.059735012533e-06,1.665602514534e-01,7.608221733409e-01,7.260872840229e-02,5.248138333545e+03
2.460000000000e-02,1.134909921086e+03,1.977591145926e-06,1.665590486526e-01,7.608222449212e-01,7.261019571039e-02,4.852070965862e+03
2.500000000000e-02,1.134946152547e+03,1.828238997876e-06,1.665568869004e-01,7.608223698594e-01,7.261284517130e-02,4.170691659332e+03
2.520000000000e-02,1.134962650340e+03,1.759872331472e-06,1.665559060237e-01,7.608224253981e-01,7.261405179993e-02,3.875313183154e+03
2.560000000000e-02,1.134992586852e+03,1.634898404101e-06,1.665541331174e-01,7.608225226703e-01,7.261624271247e-02,3.362794173204e+03
2.630000000000e-02,1.135036785338e+03,1.448384901551e-06,1.665515328768e-01,7.608226586202e-01,7.261947956839e-02,2.663351881314e+03
2.670000000000e-02,1.135058557800e+03,1.355993714789e-06,1.665502585104e-01,7.608227235435e-01,7.262107372643e-02,2.345725828062e+03
2.750000000000e-02,1.135095260281e+03,1.198556778306e-06,1.665481239517e-01,7.608228264688e-01,7.262376329012e-02,1.849884866601e+03
2.810000000000e-02,1.135118390185e+03,1.098793912185e-06,1.665467860645e-01,7.608228889659e-01,7.262545785213e-02,1.564919739959e+03
